Company Name,Sector,Stage,Amount,Location,Founded,Investor,Funding Year,Startup_Age,label,above_threshold
BluSmart,electricity,Pre-series A,7000000.0,Gurugram,2019.0,"Kalpavriksh, JITO Angel Network",2020,1.0,technology,False
Cell Propulsion,automotive company,Pre-series A,1000000.0,Bangalore,2017.0,"growX ventures, Sangam Ventures",2020,3.0,technology,False
MPL,entertainment,Series B,50000000.0,Bangalore,2018.0,"Sequoia Capital India, Times Internet",2020,2.0,technology,True
Spoonshot,fmcg,Seed A,1000000.0,Bangalore,2015.0,"SRI Capital, Techstars Farm to Fork Accelerator",2020,5.0,technology,False
Pulse,fintech,Pre-series A,750000.0,Mumbai,2015.0,Inflection Point Ventures,2020,5.0,technology,False
Groww,fintech,Series C,30000000.0,Bangalore,2016.0,"Y Combinator, Ribbit Capital",2020,4.0,technology,True
i3 Systems,insurance tech,Pre-series A,1050000.0,Mumbai,2016.0,"Hatanaka Yosuke, Minomiya Takeo",2020,4.0,technology,False
SOAL,edtech,Series A-1,1000000.0,Mumbai,2017.0,"Krishnan Menon, Srinivas Kollipara",2020,3.0,technology,False
OckyPocky,edtech,Seed,400000.0,Gurugram,2015.0,"SucSEED Venture Partners, ah! Ventures",2020,5.0,technology,False
Hippo Video,video personalization,Series A,4000000.0,New York,2016.0,"Surge, Kae Capital",2020,4.0,non-technology,False
Hasura,software company,Series B,25000000.0,San Francisco,2017.0,"Nexus Venture Partners, Sam Lambert",2020,3.0,technology,True
Qapita,fintech,Seed,1080000.0,Singapore,2019.0,"Alto Partners, Mission Holdings",2020,1.0,technology,False
Sunday,fintech,Pre-Series B,9000000.0,Bangkok,2017.0,"SCB 10X, LINE Ventures",2020,3.0,technology,True
Gamezop,gaming,Series A,4300000.0,Gurugram,2015.0,"Powerhouse ventures, Tracxn,",2020,5.0,technology,False
Phool.co,biomaterial startup,Pre-series A,1400000.0,Kanpur,2017.0,Kaplan Foundation,2020,3.0,technology,False
Chiratae Ventures,venture capital,Seed Funding,1000000.0,Bangalore,2018.0,Inflection Point Ventures,2020,2.0,technology,False
MedLife,health,Seed,6800000.0,Bangalore,2014.0,Ivy Icon,2020,6.0,non-technology,False
IDfy,it,Series A,2110000.0,Mumbai,2011.0,"Millenna FVCI III, NB Ventures, Dream Incubator",2020,9.0,technology,False
True Balance,finance,Series C,11943500.0,Gurugram,2014.0,Balancehero,2020,6.0,technology,True
Bira91,craft beer,Seed,764000.0,New Delhi,2015.0,Anicut Capital,2020,5.0,non-technology,False
Max wholesale,e-commerce,Seed,603000.0,New Delhi,2016.0,"Al Falaj Commercial Investment Co, Vistra ITCL India",2020,4.0,technology,False
Craftsvilla,e-commerce,Seed,409000.0,Mumbai,2011.0,Supera Investments,2020,9.0,technology,False
MechMocha,entertainment,Series A,292000.0,Bangalore,2011.0,"Accel India, Blume Ventures, 3F Ventures, Akatsuki Inc",2020,9.0,technology,False
Mindhouse,healthtech,Seed,286000.0,Gurugram,2019.0,"GGV Capital, Sahi Barual",2020,1.0,technology,False
DeepSync,ai startup,Seed,136000.0,Chandigarh,2018.0,"Grand Anicut Angel Fund (GAAF), AL Trust, Beeline Impex Private Limited, 9Unicorns, Accelerator Fund",2020,2.0,technology,False
Gradeup,education,Seed,546000.0,Noida,2015.0,"Times Internet, TLabs",2020,5.0,non-technology,False
Tracxn,investment,Series B,887000.0,Bangalore,2013.0,"Saif partners, Accel partners, Sequoia capital",2020,7.0,non-technology,False
Purple Style Labs,fashion,Seed,43000.0,Mumbai,2015.0,"Jitendra Gupta, Astarc Ventures.",2020,5.0,non-technology,False
ProPhysio,health,Seed,40900.0,Bangalore,2016.0,Nestavera Ventures.,2020,4.0,non-technology,False
Flickstree,tech,Seed,40900.0,Mumbai,2014.0,"MOX, Venture Catalysts",2020,6.0,technology,False
Settl,traveltech,Seed,1000000.0,Gurugram,2015.0,"Sojitz, SIG Global India Fund",2020,5.0,technology,False
Fanspole,entertainment,Pre-Seed,1000000.0,Thane,2015.0,"Mohan Verma, Better Capital",2020,5.0,technology,False
Sarva,healthcare,Seed,1000000.0,Mumbai,2016.0,"Shikhar Dhawan, Mantra Capital",2020,4.0,technology,False
Univ.ai,edtech,Seed,1000000.0,Bangalore,2019.0,Kiran Mazumdar Shaw.,2020,1.0,technology,False
PurohitJi,linguistic spiritual,Seed,1000000.0,Bangalore,2019.0,Bhadresh,2020,1.0,technology,False
CredoLab,tech,Series A,7000000.0,Singapore,2015.0,"GB Group, Walden International",2020,5.0,technology,False
Brick&Bolt,construction,Series A,2200000.0,Bangalore,2018.0,"Meghna Agarwal, Navin Dhanuka",2020,2.0,non-technology,False
Grinntech,battery manufacturer,Seed,2000000.0,Chennai,2013.0,"V Sumantran, V Lakshmi Narayanan",2020,7.0,non-technology,False
6Degree,fashion,Seed,340000.0,Mumbai,2014.0,"Keiretsu Forum, SucSEED Venture Partners",2020,6.0,non-technology,False
Exprs,nano distribution network,Seed,5660000.0,Bangalore,2018.0,"Sweta Rau, Sandeep Kapoor",2020,2.0,non-technology,False
Bikayi,e-commerce,Seed round,2000000.0,Hyderabad,2019.0,Mantis ventures,2020,1.0,technology,False
Virtual Forest,tech,Seed,1000000.0,Bangalore,2019.0,Napino Auto and Electronics Ltd,2020,1.0,technology,False
The Health company,ai health,Seed,350000.0,Gurugram,2018.0,"VCATS, First Cheque, 9Unicorns, Marquee investors",2020,2.0,technology,False
TrulyMadly Matchmakers,dating app,Pre-series A,110000.0,Gurugram,2014.0,"AngelList, Inflection Point Ventures, The Chennai Angels",2020,6.0,non-technology,False
TrueFan,media,Seed round,4300000.0,Mumbai,2020.0,"Mayfield India, Saama Capital, Ronnie Screwvala",2020,0.0,technology,False
Fanspole,gaming,Pre-seed Round,1000000.0,Mumbai,2015.0,Better Capital,2020,5.0,technology,False
Avail Finance,fintech,Series B,11635000.0,Bangalore,2017.0,"Alphawave, Matrix Partners",2020,3.0,technology,True
The Money Club,ai,Seed,1000000.0,Delhi,2019.0,Venture Catalysts,2020,1.0,technology,False
Virohan,healthcare/edtech,Seed Round & Series A,2800000.0,Gurgaon,2018.0,"Keiretsu Forum, Elea Foundation",2020,2.0,technology,False
OneCode,social commerce,Seed round,1000000.0,Gurugram,2019.0,WaterBridge Ventures,2020,1.0,technology,False
Verloop.io,ai,Seed,5000000.0,Bangalore,2015.0,Alpha Wave incubation,2020,5.0,technology,False
Otipy,agritech/commerce,Pre Series A,1000000.0,Bangalore,2020.0,Inflection Point Ventures,2020,0.0,technology,False
Evage,mobility tech,Seed,1000000.0,Chandigarh,2014.0,Anand Shah,2020,6.0,technology,False
LEAD School,edtech,Series C,28000000.0,Mumbai,2012.0,"WestBridge Capital, Elevar Equity",2020,8.0,technology,True
Trell,social e-commerce,Series A,11000000.0,Bangalore,2016.0,"KTB Network, Samsung Ventures, Ankur Nagpal, Gokul Rajaram, Vineet Buch",2020,4.0,technology,True
Captain Fresh,food & logistics,Pre Series A,2300000.0,Bangalore,2019.0,Ankur Capital,2020,1.0,non-technology,False
Teachmint,edtech,Seed,1000000.0,Bangalore,2019.0,Better Capital,2020,1.0,technology,False
Pixxel,spacetech,Seed round,5000000.0,Bangalore,2019.0,"Lightspeed India Partners, Blume Ventures, GrowX ventures",2020,1.0,technology,False
Habbit Health,nutrition tech,Pre seed Round,1000000.0,Delhi,2019.0,"3one4 Capital, Angel list India",2020,1.0,technology,False
SmarterBiz,tech,Pre Series A,1065000.0,Bangalore,2014.0,"StartupXseed Ventures, Bhaskar Pramanik, MJ Aravinf, Ravi Viswanath, Ramesh Radhakrishnan, Ranjan Biswas, MJ Aniketh.",2020,6.0,technology,False
Able Jobs,hr,Seed,2000000.0,Bangalore,2019.0,"SAIF Partners, Y Combinator, Neeraj Arora, Titan Capital, First Cheque.",2020,1.0,non-technology,False
Vieroots,healthtech,Seed,1000000.0,Kochi,2018.0,Suniel Shetty,2020,2.0,technology,False
Stack Finance,fintech,Seed round,1000000.0,Bangalore,2019.0,"SOSV, MOX (Mobile Only Accelerator)",2020,1.0,technology,False
FPL Technologies,fintech,Series A,10000000.0,Pune,2019.0,"Matrix Partners India, Sequoia Capital India, Hummingbird Ventures",2020,1.0,technology,True
Masai School,edtech,Series A,2500000.0,Bangalore,2019.0,"Unitus Ventures, India Quotient, AngelList India",2020,1.0,technology,False
Mitron,media,Series A,5000000.0,Bangalore,2019.0,Nexus Venture Partners,2020,1.0,technology,False
Daalchini,iot,Pre Series A,669000.0,Bangalore,2017.0,Artha Venture Fund,2020,3.0,technology,False
Suno India,media,Angel Round,1000000.0,Bangalore,2018.0,Shobu Yarlagadda,2020,2.0,technology,False
LendingKart,fintech,Series D,16076000.0,Ahmedabad,2014.0,"Fullerton Financial Holdings, Bertelsmann India Investments, Sistema Asia Fund, IndiaQuotient",2020,6.0,technology,True
Text Mercato,fintech,Series A,649600.0,Bangalore,2015.0,1Crowd,2020,5.0,technology,False
Eden Smart Homes,iot,Seed,1000000.0,Bangalore,2018.0,Inflection Point Ventures,2020,2.0,technology,False
GrayQuest,edtech,Pre Series A,1000000.0,Mumbai,2017.0,Foundation Holdings,2020,3.0,technology,False
BigHaat,agritech,Pre Series A,2000000.0,Bangalore,2015.0,"Ankur Capital, Beyond Next Ventures",2020,5.0,technology,False
CityCash,fintech,Seed round,1000000.0,Mumbai,2017.0,Orios Venture Partners,2020,3.0,technology,False
HomeLane,interior design,Series D,1000000.0,Chennai,2014.0,"Evolvence India Fund (EIF), Pidilite Group, FJ Labs",2020,6.0,non-technology,False
HungerBox,foodtech,Series C,6700000.0,Bangalore,2015.0,IIFL Income Opportunities Fund,2020,5.0,technology,False
DaveAI,ai,Seed,1000000.0,Bangalore,2019.0,Mumbai Angels Network,2020,1.0,technology,False
Eduvanz,fintech,Series A,5000000.0,Mumbai,2016.0,Sequoia India,2020,4.0,technology,False
ZipLoan,fintech,Seed,2000000.0,Delhi,2015.0,Stride Ventures,2020,5.0,technology,False
DocSumo,ai,Seed round,220000.0,Mumbai,2019.0,"Better Capital, TechStars, Barclays.",2020,1.0,technology,False
CUSMAT,ar/vr,Seed,1000000.0,Warangal,2016.0,"Venture Catalysts,  Raveen Sastry",2020,4.0,technology,False
Chingari,media,Seed round,1300000.0,Bangalore,2018.0,"AngelList India, Utsav Somani, Village Global, LogX Ventures, Jasminder Singh Gulati",2020,2.0,technology,False
Bolo Indya,media,Pre series A1,300000.0,Gurugram,2019.0,"Eagle10 Ventures, India Accelerator, HNIs",2020,1.0,technology,False
Wobot Intelligence,ai,Pre Series A,2500000.0,Delhi,2019.0,Sequoia Capital India,2020,1.0,technology,False
DrinkPrime,appliance,Pre Series A,2879000.0,Bangalore,2019.0,Sequoia Surge,2020,1.0,non-technology,False
Infeedo,hr tech,Seed,700000.0,Gurugram,2013.0,Y Combinator,2020,7.0,technology,False
Probus Smart Things,iot,Seed round,1000000.0,Delhi,2019.0,Unicorn India Ventures,2020,1.0,technology,False
CrowdPouch,tech,Angel Round,1000000.0,Bangalore,2019.0,Elina Investments,2020,1.0,technology,False
Rebel Foods,food tech,Series E2,26500000.0,Mumbai,2011.0,Coatue Management,2020,9.0,technology,True
Hevo,tech,Series A,8000000.0,Bangalore,2017.0,"Qualgro, Lachy Groom",2020,3.0,technology,False
BigSpoon Foods,foodtech,Pre series A,2000000.0,Ahmedabad,2019.0,"Urmin Family Office, Lemonade Ventures, TrueValue Group MD Yash Shah",2020,1.0,technology,False
Chingari,media,Seed Round,1000000.0,Bangalore,2019.0,"LogX Ventures, AngelList’s Utsav Somani, NowFloats’ Jasminder Singh Gulati, AL Trust (Vistra ITCL), Village Global.",2020,1.0,technology,False
ShareChat,media,Seed,351000.0,Bangalore,2015.0,"All About Inc, Beenext Pte Led, Beenos Asia, DG Ventures, Kanamori Assagement Singapore, Rebright Partners I, Rebright Partners II, Tetsuro Koda",2020,5.0,technology,False
DatStop,hospitality,Seed,1000000.0,Delhi,2019.0,"Shabir Momin, OneDigital Entertainment,  Saurabh Pathak.",2020,1.0,technology,False
IPHM Services,mental health,Seed Round,1000000.0,Mumbai,2019.0,Indian Angel Fund,2020,1.0,non-technology,False
Wellcure,healthtech,Seed,200000.0,Gurugram,2019.0,Inflection Point Ventures,2020,1.0,technology,False
VilCart,ecommerce,Bridge Round,1000000.0,Bangalore,2018.0,"N S Parthasarathy, Dilipkumar Khandelwal, Anand Nichani, Anath Ravi, Prashanth Prakash",2020,2.0,technology,False
Firescore,gaming,Seed,500000.0,Mumbai,2019.0,Crazy Labs,2020,1.0,technology,False
BulBul,social commerce,Seed,1000000.0,Gurgaon,2018.0,Info Edge,2020,2.0,technology,False
Toppr,edtech,Series D,46761000.0,Mumbai,2013.0,Foundation Holdings,2020,7.0,technology,True
Pickright Technologies,fintech,Seed Round,175000.0,Bangalore,2019.0,"Sanjay Mehta, Vikram Pandya, Gaurav Gupta, Vivel Srivatsav, Madhavi Bollipalli, Srinivas Paanem, Satish Bogullu",2020,1.0,technology,False
Muse Wearables,tech,Seed,3000000.0,Chennai,2018.0,Dr. Bhaskar Rao Bollineni,2020,2.0,technology,False
SATYA Microcapital,fintech,Seed,1000000.0,Delhi,1995.0,BlueOrchard Finance Limited,2020,25.0,technology,False
WYN Studio,media,Seed Round,1000000.0,Gurugram,2019.0,India Angel Fund,2020,1.0,technology,False
Fourth Partner Energy,solar solution,Seed,15000000.0,Bangalore,2010.0,ResponsAbility Investments AG,2020,10.0,technology,True
Entri,edtech,Pre series A,1700000.0,Kochi,2017.0,Good Capital,2020,3.0,technology,False
Snack Amor,foodtech,Seed,1000000.0,Mumbai,2017.0,Dr Srinivas Chunduru,2020,3.0,technology,False
MPowered,saas,Pre series A,21000000.0,Gurugram,2019.0,"Ashok Nichani, Shelly Nichani",2020,1.0,non-technology,True
Leap Club,social e-commerce,Seed,1000000.0,Gurugram,2020.0,Titan Capital,2020,0.0,technology,False
Ather Energy,automobile,Series C,11241000.0,Bangalore,2013.0,Hero MotoCorp,2020,7.0,technology,True
Gigforce,hr tech,Seed,804000.0,Bangalore,2019.0,Unitus Venture,2020,1.0,technology,False
Vegrow,agritech,Seed Round,2500000.0,Bangalore,2020.0,"Matrix Partners India, Ankur Capital",2020,0.0,technology,False
Finn,fintech,Pre series A,1000000.0,Bangalore,2019.0,"Unicorn India, PointOne Capital, Astir Ventures",2020,1.0,technology,False
Bijnis,b2b marketplace,Series A,10000000.0,Bangalore,2015.0,"Sequoia Capital India, Matrix Partners India, InfoEdge, Waterbridge Ventures",2020,5.0,technology,True
iNurture,edtech,Seed,1340000.0,Bangalore,2009.0,BlackSoil Capital,2020,11.0,technology,False
StyleDotMe,fashion tech,Pre series A,467000.0,Gurugram,2014.0,Survam Partners,2020,6.0,technology,False
Ripsey,nutrition tech,Seed,133000.0,Mumbai,2018.0,Ah! Ventures,2020,2.0,technology,False
ThriveFNC,health & wellness,Seed Round,1000000.0,Pune,2017.0,Rajesh Ranavat,2020,3.0,non-technology,False
Vedantu,edtech,Series D,100000000.0,Bangalore,2011.0,Coatue,2020,9.0,technology,True
Magicpin,fintech,Series D,7000000.0,Gurugram,2015.0,Samsung Venture Investment Corporation,2020,5.0,technology,False
Procol,agritech,Seed,3823000.0,Delhi,2018.0,Sequoia Surge,2020,2.0,technology,False
Yumlane,cloud kitchen,Pre series A,1000000.0,Mumbai,2016.0,Jetty Ventures,2020,4.0,technology,False
Crio,edtech,Seed,934000.0,Bangalore,2018.0,021 Capital,2020,2.0,technology,False
Openapp,iot,Seed,500000.0,Bangalore,2019.0,Unicorn India Ventures,2020,1.0,technology,False
PumPumPum,iot/automobile,Seed,293000.0,Gurugram,2019.0,LetsVenture Syndicate,2020,1.0,technology,False
uFony Services Pvt ltd,edtech,Seed,1000000.0,Pune,2019.0,Chennai Angels,2020,1.0,technology,False
Protinus Fashion Networking Pvt Ltd,fashion,Pre series A,1000000.0,Mumbai,2015.0,SucSEED Ventures,2020,5.0,non-technology,False
Uable,edtech,Seed Round,1000000.0,Bangalore,2019.0,3one4 Capital,2020,1.0,technology,False
ParkSmart,iot,Seed,198000.0,Delhi,2019.0,Ah! Ventures,2020,1.0,technology,False
Plum,healthtech,Seed Round,927000.0,Bangalore,2019.0,Incubate Fund,2020,1.0,technology,False
IncNut Digital,ecommerce,Series A,4000000.0,Hyderabad,2011.0,RPSG Ventures,2020,9.0,technology,False
GigIndia,tech,Pre series A,971000.0,Pune,2017.0,Incubate Fund India,2020,3.0,technology,False
Specsmaker,eye wear,Seed,3060000.0,Chennai,2007.0,Eight Road Ventures,2020,13.0,technology,False
Piggy Ride,saas,Pre series A,1862000.0,Bangalore,2019.0,"JAFCO Asia, Artha Venture Fund",2020,1.0,non-technology,False
Chai Waale,beverage,Seed,232000.0,Chennai,2018.0,"Tharun Dhariwal, Sunil Kumar Singhvi, Arun Ostwal, Vishal Ostwal, Gunavanth Vaid, Bharat Kumar",2020,2.0,technology,False
NOTO,food,Pre seed round,1000000.0,Mumbai,2019.0,WEH Ventures,2020,1.0,non-technology,False
Cuemath,edtech,Series B,2888000.0,Bangalore,2013.0,Trifecta Capital,2020,7.0,technology,False
Cars24,automobile,Seed,1328000.0,Gurgaon,2015.0,Vivriti Capital,2020,5.0,technology,False
JetSynthesys,digital tech,Seed,40000000.0,Pune,2012.0,"Adar Poonawalla, Kris Gopalakrishnan",2020,8.0,technology,True
Earth Energy EV,automobile,Seed Round,1000000.0,Mumbai,2017.0,LR Joshi,2020,3.0,technology,False
Green Cure,health & wellness,Seed,1000000.0,Delhi,2015.0,Venture Catalysts,2020,5.0,non-technology,False
Blue Sky Analytics,data intelligence,Seed Round,1200000.0,Gurugram,2018.0,"Beenext, Rainmatter CApital Pvt Ltd, Stanford Angels & Entrepreneurs",2020,2.0,technology,False
Edhusk,edtech,Seed,1000000.0,Jaipur,2017.0,Mumbai Angel Network,2020,3.0,technology,False
Decentro,fintech,Series A,15500000.0,Bangalore,2020.0,Y Combinator,2020,0.0,technology,True
Zolostays,co-living,Series C,56000000.0,Bangalore,2015.0,"Investcorp, Nexus Venture Partners, Mirae Assets, Trifecta Capital",2020,5.0,non-technology,True
Frontier Markets,ecommerce,Pre series A,2250000.0,Jaipur,2011.0,"ENGIE RAssembleurs d'Energies, The Rise Fund, and The Singh Family Trusts,Teja Ventures, Beyond Capital Fund.",2020,9.0,technology,False
Brainwired,agritech,Seed,1000000.0,Kerala,2018.0,"Kritik Abiram, Parthiv Rokadia, Gaurav Saraogi",2020,2.0,technology,False
Aye Finance,fintech,Series E,16753000.0,Gurugram,2014.0,Invest in Vision,2020,6.0,technology,True
Paper Boat,food & beverages,Seed,3700000.0,Gurugram,2013.0,"Sofina Ventures, A91 Emerging fund, SCI Growth Investment II, Catamarann Ventures",2020,7.0,technology,False
Ken42,edtech,Seed,1470000.0,Bangalore,2019.0,Turbostart,2020,1.0,technology,False
Forbidden Foods,food,Seed Round,1000000.0,Delhi,2019.0,"Globevestor, Secocha Ventures, First Cheque VC, Kashyap Deorah, Vijay Sivaram",2020,1.0,non-technology,False
Universal Sportsbiz,fashion,Seed,530000.0,Bangalore,2012.0,NB Ventures,2020,8.0,non-technology,False
Gobbly,retail tech,Seed Round,500000.0,Gurugram,2019.0,Sauce vc,2020,1.0,technology,False
Aerostrovilos,automotive,Seed,1000000.0,Chennai,2019.0,Mumbai Angels Network,2020,1.0,non-technology,False
Mitron,media,Seed Round,267000.0,Bangalore,2019.0,"3One4 Capital, LetsVenture",2020,1.0,technology,False
Bulk MRO,b2b,Seed,3344000.0,Mumbai,2015.0,Stride Ventures,2020,5.0,non-technology,False
Inspektlabs,ai,Pre series A,600000.0,Delhi,2019.0,"Better Capital, Titan Capital",2020,1.0,technology,False
Big Bang Boom Solutions,defense tech,Series A,1000000.0,Chennai,2018.0,Mumbai Angels Network,2020,2.0,technology,False
Flinto,edtech,Pre series B,7200000.0,Chennai,2013.0,Lightbox Ventures,2020,7.0,technology,False
Zetwerk,marketplace,Series C,21000000.0,Bangalore,2018.0,Greenoaks,2020,2.0,technology,True
ChitMonks,fintech,Pre series A,650000.0,Hyderabad,2016.0,Unicorn India Ventures,2020,4.0,technology,False
Walrus,fintech,Pre-Seed,1000000.0,Bangalore,2019.0,Better Capital,2020,1.0,technology,False
Arth Designbuild,construction tech,Seed,1100000.0,Hyderebad,2019.0,"Startup-O, Eden Ventures",2020,1.0,technology,False
goDutch,fintech,Seed Round,1700000.0,Mumbai,2019.0,"Matrix India, Y Combinator, Global Founders Capital, Soma Capital, VentureSouq",2020,1.0,technology,False
Rusk Media,digital media,Seed Round,1000000.0,Delhi,2019.0,"InfoEdge Venture Fund, Sprout Venture Partners",2020,1.0,technology,False
Bold Care,health & wellness,Pre-seed Round,1000000.0,Mumbai,2019.0,"Rajesh Ranavat, Abhishek Shah, Sheetal Bahl, Manu Rikhye, Ashish Taneja, Kabir Kochhar, Mohit Satyanand",2020,1.0,non-technology,False
Samosa Party,food,Seed,1000000.0,Bangalore,2017.0,Inflection Point Ventures,2020,3.0,non-technology,False
